recipe_id,display_name,building_id,building_display,buildable,category,required_research,catalysts,maintenance_cost,labour_unskilled,labour_skilled,labour_h_skilled,labour_source,energy_req,input_1,qty_1,input_1_price,input_2,qty_2,input_2_price,input_3,qty_3,input_3_price,input_4,qty_4,input_4_price,input_5,qty_5,input_5_price,input_6,qty_6,input_6_price,output_1,output_qty_1,output_1_price,output_2,output_qty_2,output_2_price,output_3,output_qty_3,output_3_price,output_4,output_qty_4,output_4_price,output_5,output_qty_5,output_5_price,revenue,input_bill,energy_cost,maintenance,labour_cost,net_standalone,rate_unskilled,rate_skilled,rate_h_skilled,grid_buy_price
r_084,Aluminium Direct Carbothermic Electrolysis,eaf,Electric Arc Furnace,TRUE,Aluminium Smelting,,,5,1322,502,50,recipe,200,alumina,16,2.8469,graphite,5,12.6876,,,,,,,,,,,,,aluminium,24,7.6177,,,,,,,,,,,,,182.8248,108.9884,24.0000,5.0000,10.1171,34.7193,0.00304,0.00912,0.0304,0.12
r_085,Oxygen Free High Conductivity Copper,eaf,Electric Arc Furnace,FALSE,Copper Smelting,,,5,1162,441,50,recipe,140,copper_ore,2,0.9442,noble_gases,1,0,,,,,,,,,,,,,copper_ingots,4,3.1132,,,,,,,,,,,,,12.4528,1.8884,16.8000,,9.0744,,0.00304,0.00912,0.0304,0.12
r_086,Oxygen Air Separation,chem_plant,Chemical Plant,FALSE,Chemistry,,,7,2408,903,91,recipe,140,,,,,,,,,,,,,,,,,,,oxygen,2,0.275,noble_gases,4,0,,,,,,,,,,0.5500,0.0000,16.8000,,18.3221,,0.00304,0.00912,0.0304,0.12
r_087,Nitrogen Air Separation,chem_plant,Chemical Plant,TRUE,Chemistry,,,7,2408,903,91,recipe,140,,,,,,,,,,,,,,,,,,,nitrogen,50,1.2936,,,,,,,,,,,,,64.6800,0.0000,16.8000,7.0000,18.3221,22.5579,0.00304,0.00912,0.0304,0.12
r_088,Steam Methane Reforming,petro_refinery,Petrochemical Refinery,FALSE,Refining,,,8,756,287,50,recipe,70,methane,3,0,pure_water,3,0.568,,,,,,,,,,,,,hydrogen,3,3.8691,,,,,,,,,,,,,11.6073,1.7040,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_089,Direct Injection Hydrogen Engines,assembly_plant,Assembly Plant,FALSE,Vehicle Components,,,19.5,3157,2807,945,recipe,20,aluminium,3,7.6177,hq_steel,1,0,cpu,1,110.12,alloy_ingots,1,2.2509,,,,,,,engine,5,57.8943,,,,,,,,,,,,,289.4715,135.2240,2.4000,,63.9251,,0.00304,0.00912,0.0304,0.12
r_090,Sustainable Food Production,farm,Farm,FALSE,Farming,,,1.5,966,147,50,recipe,10,fertilisers,1,6.0704,,,,,,,,,,,,,,,,food,4,0,biomass,2,2.4998,waste_water,1,0.11,,,,,,,5.1096,6.0704,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_091,Strip Farming,farm,Farm,FALSE,Farming,,,1.5,966,147,50,recipe,10,fertilisers,4,6.0704,pure_water,2,0.568,,,,,,,,,,,,,food,10,0,biomass,5,2.4998,waste_water,3,0.11,,,,,,,12.8290,25.4176,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_092,Mixed Crop Sustainable Farming,farm,Farm,FALSE,Farming,,,1.5,966,147,50,recipe,10,,,,,,,,,,,,,,,,,,,food,4,0,fabric_crops,1,0,oil_crops,1,0,waste_water,1,0.11,,,,0.1100,0.0000,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_093,Agri Solar Farming,farm,Farm,FALSE,Farming,,,1.5,966,147,50,recipe,10,,,,,,,,,,,,,,,,,,,food,5,0,waste_water,1,0.11,,,,,,,,,,0.1100,0.0000,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_094,Livestock Farming,farm,Farm,FALSE,Farming,,,1.5,966,147,50,recipe,10,pure_water,3,0.568,,,,,,,,,,,,,,,,food,6,0,biomass,2,2.4998,waste_water,2,0.11,,,,,,,5.2196,1.7040,1.2000,,5.7973,,0.00304,0.00912,0.0304,0.12
r_095,Aggressive Logging,forest,New Growth Forest,FALSE,Forestry,,,4.5,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,wood,10,0,biomass,5,2.4998,,,,,,,,,,12.4990,0.0000,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_096,Sustainable Forestry,forest,New Growth Forest,FALSE,Forestry,,,4.5,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,wood,3,0,biomass,1,2.4998,,,,,,,,,,2.4998,0.0000,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_097,Gentle Pruning,forest,New Growth Forest,FALSE,Forestry,,,4.5,2898,448,50,recipe,10,,,,,,,,,,,,,,,,,,,wood,2,0,biomass,1,2.4998,,,,,,,,,,2.4998,0.0000,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_098,National Park Tourism,forest,New Growth Forest,FALSE,Forestry,,,4.5,2898,448,50,recipe,10,plastics,1,9.2045,,,,,,,,,,,,,,,,wood,1,0,money,20,0,biomass,2,2.4998,municipal_waste,1,0,,,,4.9996,9.2045,1.2000,,14.4157,,0.00304,0.00912,0.0304,0.12
r_099,Lithium Phosphate Batteries,high_tech_manufactory,High Tech Manufactory,TRUE,Batteries,,,13.5,2275,2023,679,recipe,20,lithium_carbonate,9,13.4745,chem_salts,3,1.4722,copper_wiring,10,4.7361,graphite,3,12.6876,industrial_acids,7,7.5376,,,,lithium_battery,8,50.5901,,,,,,,,,,,,,404.7208,263.8741,2.4000,13.5000,46.0074,78.9393,0.00304,0.00912,0.0304,0.12
r_100,Redox Flow Batteries,high_tech_manufactory,High Tech Manufactory,FALSE,Batteries,,,13.5,2275,2023,679,recipe,20,chem_salts,4,1.4722,plastics,4,9.2045,alloy_ingots,2,2.2509,industrial_acids,1,7.5376,copper_pipe,1,4.0436,,,,flow_battery,8,0,,,,,,,,,,,,,0.0000,58.7898,2.4000,,46.0074,,0.00304,0.00912,0.0304,0.12
r_101,Alkaline Battery Manufacturing,factory,Industrial Goods Factory,TRUE,Batteries,,,10.5,6627,2486,251,recipe,20,alloy_ingots,22,2.2509,chem_salts,24,1.4722,,,,,,,,,,,,,alkaline_battery,24,6.9752,,,,,,,,,,,,,167.4048,84.8526,2.4000,10.5000,50.4488,19.2034,0.00304,0.00912,0.0304,0.12
r_102,Sodium Ion Battery Manufacturing,assembly_plant,Assembly Plant,TRUE,Batteries,,,19.5,500,100,50,recipe,2,basic_salt,8,0.7485,aluminium,6,7.6177,graphite,3,12.6876,,,,,,,,,,sodium_battery,6,22.7411,,,,,,,,,,,,,136.4466,89.7570,0.2400,19.5000,3.9520,22.9976,0.00304,0.00912,0.0304,0.12
r_103,High Quality Steel Alloying,eaf,Electric Arc Furnace,FALSE,Steel Production,,,5,1162,441,50,recipe,70,steel,2,2.3679,alloy_ingots,1,2.2509,,,,,,,,,,,,,hq_steel,2,0,,,,,,,,,,,,,0.0000,6.9867,8.4000,,9.0744,,0.00304,0.00912,0.0304,0.12
r_104,Depolymerisation,poly_plant,Polymerisation Refinery,FALSE,Recycling,,,8,553,329,66,recipe,20,municipal_waste,5,0,,,,,,,,,,,,,,,,ethylene,2,5.9397,,,,,,,,,,,,,11.8794,0.0000,2.4000,,6.6880,,0.00304,0.00912,0.0304,0.12
r_105,Water Treatment,water_treatment_plant,Water Recyling Plant,TRUE,Recycling,,,1.5,1467,224,50,recipe,20,waste_water,24,0.11,,,,,,,,,,,,,,,,pure_water,120,0.568,,,,,,,,,,,,,68.1600,2.6400,2.4000,1.5000,8.0226,53.5974,0.00304,0.00912,0.0304,0.12
r_106,Scrap Recycling,eaf,Electric Arc Furnace,TRUE,Recycling,,,5,1485,564,56,recipe,70,scrap,24,0.88,,,,,,,,,,,,,,,,steel,27,2.3679,,,,,,,,,,,,,63.9333,21.1200,8.4000,5.0000,11.3605,18.0528,0.00304,0.00912,0.0304,0.12
r_107,E-Waste Recycling,recycling_plant,Recycling Plant,TRUE,Recycling,,,3,1670,630,62,recipe,20,e_waste,30,0.66,,,,,,,,,,,,,,,,copper_wiring,3,4.7361,rubber,3,5.8216,aluminium,3,7.6177,alloy_ingots,3,2.2509,,,,61.2789,19.8000,2.4000,3.0000,12.7072,23.3717,0.00304,0.00912,0.0304,0.12
r_108,Biowaste Recycling,recycling_plant,Recycling Plant,TRUE,Recycling,,,3,1670,630,62,recipe,20,bio_waste,30,0.33,,,,,,,,,,,,,,,,biomass,48,2.4998,,,,,,,,,,,,,119.9904,9.9000,2.4000,3.0000,12.7072,91.9832,0.00304,0.00912,0.0304,0.12
r_109,Waste to Power,power_plant,Power plant,FALSE,Power,,,8,500,126,66,recipe,0,compressed_biomass,5,0,,,,,,,,,,,,,,,,hydrocarbon_power,,0,,,,,,,,,,,,,0.0000,0.0000,0.0000,,4.6755,,0.00304,0.00912,0.0304,0.12
r_110,Rare Earth Recycling,recycling_plant,Recycling Plant,FALSE,Recycling,,,3,1169,441,50,recipe,20,battery_waste,5,0,sodium_hydroxide,1,1.0394,,,,,,,,,,,,,refined_ree,2,15.3914,,,,,,,,,,,,,30.7828,1.0394,2.4000,,9.0957,,0.00304,0.00912,0.0304,0.12
r_111,Lithium Recycling,recycling_plant,Recycling Plant,FALSE,Recycling,,,3,1169,441,50,recipe,20,battery_waste,5,0,industrial_acids,1,7.5376,,,,,,,,,,,,,lithium_carbonate,2,13.4745,,,,,,,,,,,,,26.9490,7.5376,2.4000,,9.0957,,0.00304,0.00912,0.0304,0.12
r_112,Open Combined Gas Cycle Turbine,power_plant,Power plant,FALSE,Power,,,8,500,126,66,recipe,0,methane,4,0,,,,,,,,,,,,,,,,hydrocarbon_power,1200,0,,,,,,,,,,,,,0.0000,0.0000,0.0000,,4.6755,,0.00304,0.00912,0.0304,0.12
r_113,Aluminium Recycling,recycling_plant,Recycling Plant,FALSE,Recycling,,,3,1181,446,50,recipe,20,municipal_waste,10,0,scrap,5,0.88,,,,,,,,,,,,,aluminium,2,7.6177,,,,,,,,,,,,,15.2354,4.4000,2.4000,,9.1778,,0.00304,0.00912,0.0304,0.12
r_114,Hydrochloric Acid Production,chem_plant,Chemical Plant,TRUE,Industrial Acids,,,7,5995,2248,227,recipe,70,chlorine,20,1.3964,hydrogen,19,3.8691,,,,,,,,,,,,,industrial_acids,24,7.5376,,,,,,,,,,,,,180.9024,101.4409,8.4000,7.0000,45.6274,18.4341,0.00304,0.00912,0.0304,0.12
r_115,Sulphuric Acid Production,chem_plant,Chemical Plant,TRUE,Industrial Acids,,,7,2464,924,93,recipe,70,sulphur,36,1.4083,pure_water,17,0.568,,,,,,,,,,,,,industrial_acids,16,7.5376,,,,,,,,,,,,,120.6016,60.3548,8.4000,7.0000,18.7446,26.1022,0.00304,0.00912,0.0304,0.12
r_116,Generic Acid Production,chem_plant,Chemical Plant,TRUE,Industrial Acids,,,7,3297,1236,125,recipe,70,chem_salts,24,1.4722,hydrogen,12,3.8691,,,,,,,,,,,,,industrial_acids,20,7.5376,,,,,,,,,,,,,150.7520,81.7620,8.4000,7.0000,25.0952,28.4948,0.00304,0.00912,0.0304,0.12
r_117,ICE Car Production,factory,Industrial Goods Factory,TRUE,Car And Large Vehicles,,,10.5,6994,2623,265,recipe,20,car_body,7,13.4924,engine,6,57.8943,glass,10,2.7808,tyres,26,6.4164,fuels,7,3.3941,,,,ice_car,6,123.897,,,,,,,,,,,,,743.3820,660.2057,2.4000,10.5000,53.2395,17.0368,0.00304,0.00912,0.0304,0.12
r_118,Automated ICE Car Assembly,assembly_plant,Assembly Plant,TRUE,Car And Large Vehicles,,,19.5,2592,4807,3711,recipe,20,car_body,8,13.4924,engine,9,57.8943,glass,10,2.7808,tyres,28,6.4164,fuels,7,3.3941,,,,ice_car,9,123.897,,,,,,,,,,,,,1115.0730,860.2138,2.4000,19.5000,164.5339,68.4253,0.00304,0.00912,0.0304,0.12
r_119,EV Assembly,assembly_plant,Assembly Plant,TRUE,Car And Large Vehicles,,,19.5,5524,4912,1654,recipe,20,car_body,5,13.4924,motor,9,11.3283,glass,10,2.7808,tyres,19,6.4164,lithium_battery,6,50.5901,cpu,5,110.12,ev_car,5,267.722,,,,,,,,,,,,,1338.6100,1173.2769,2.4000,19.5000,111.8720,31.5611,0.00304,0.00912,0.0304,0.12
r_120,Basic Circuit Soldering,factory,Industrial Goods Factory,TRUE,Electronics,,,10.5,5192,1947,197,recipe,20,copper_wiring,12,4.7361,plastics,12,9.2045,alloy_ingots,9,2.2509,,,,,,,,,,circuit_board,12,21.0104,,,,,,,,,,,,,252.1248,187.5453,2.4000,10.5000,39.5291,12.1504,0.00304,0.00912,0.0304,0.12
r_121,Circuit Printing,assembly_plant,Assembly Plant,TRUE,Electronics,,,19.5,1768,1572,529,recipe,20,copper_wiring,10,4.7361,plastics,5,9.2045,metallurgical_silicon,6,4.8344,,,,,,,,,,circuit_board,10,21.0104,,,,,,,,,,,,,210.1040,122.3899,2.4000,19.5000,35.7930,30.0211,0.00304,0.00912,0.0304,0.12
r_122,Semiconductor Fabbing,assembly_plant,Assembly Plant,TRUE,Electronics,,,19.5,3863,3434,1157,recipe,20,metallurgical_silicon,6,4.8344,circuit_board,12,21.0104,industrial_acids,7,7.5376,refined_ree,6,15.3914,,,,,,,cpu,5,110.12,,,,,,,,,,,,,550.6000,426.2428,2.4000,19.5000,78.2344,24.2228,0.00304,0.00912,0.0304,0.12
r_123,Fabless Semiconductors,high_tech_manufactory,High Tech Manufactory,TRUE,Electronics,,,13.5,786,1529,4052,recipe,20,polysilicon,4,26.9533,circuit_board,4,21.0104,chem_salts,1,1.4722,refined_ree,2,15.3914,,,,,,,cpu,5,110.12,,,,,,,,,,,,,550.6000,224.1098,2.4000,13.5000,139.5147,171.0755,0.00304,0.00912,0.0304,0.12
r_124,Semiconductor 3D Printing,high_tech_manufactory,High Tech Manufactory,TRUE,Electronics,,,13.5,796,1582,4199,recipe,20,polysilicon,4,26.9533,circuit_board,4,21.0104,refined_ree,2,15.3914,,,,,,,,,,cpu,5,110.12,,,,,,,,,,,,,550.6000,222.6376,2.4000,13.5000,144.4973,167.5651,0.00304,0.00912,0.0304,0.12
r_125,Computer Assembly,assembly_plant,Assembly Plant,TRUE,Electronics,,,19.5,3157,2807,945,recipe,20,circuit_board,4,21.0104,cpu,5,110.12,aluminium,6,7.6177,,,,plastics,3,9.2045,,,,computer,9,90.3998,,,,,,,,,,,,,813.5982,707.9613,2.4000,19.5000,63.9251,19.8118,0.00304,0.00912,0.0304,0.12
r_126,Electrical Components Production,industrial_factory,Industrial Goods Factory,TRUE,Electrical Components,,,10.5,4686,1758,178,recipe,20,copper_wiring,12,4.7361,plastics,5,9.2045,chem_salts,5,1.4722,,,,,,,,,,electrical_components,12,14.4927,,,,,,,,,,,,,173.9124,110.2167,2.4000,10.5000,35.6896,15.1061,0.00304,0.00912,0.0304,0.12
r_127,Precision Electrical Components,high_tech_manufactory,High Tech Manufactory,TRUE,Electrical Components,,,13.5,2784,2475,831,recipe,20,copper_wiring,12,4.7361,pvc,6,8.4971,refined_ree,6,15.3914,,,,,,,,,,electrical_components,21,14.4927,,,,,,,,,,,,,304.3467,200.1642,2.4000,13.5000,56.2978,31.9847,0.00304,0.00912,0.0304,0.12
r_128,Inert-Atmosphere Precision Components,high_tech_manufactory,High Tech Manufactory,FALSE,Electrical Components,,,13.5,2846,2531,850,recipe,20,copper_wiring,12,4.7361,refined_ree,5,15.3914,noble_gases,6,0,,,,,,,,,,electrical_components,16,14.4927,,,,,,,,,,,,,231.8832,133.7902,2.4000,,57.5746,,0.00304,0.00912,0.0304,0.12
r_129,Carbon Fibre Weaving,high_tech_manufactory,High Tech Manufactory,FALSE,Manufacturing,,,13.5,2275,2023,679,recipe,20,plastics,6,9.2045,graphite,2,12.6876,,,,,,,,,,,,,carbon_fibre,3,0,,,,,,,,,,,,,0.0000,80.6022,2.4000,,46.0074,,0.00304,0.00912,0.0304,0.12
r_130,Carbon Fibre 3D Printing,high_tech_manufactory,High Tech Manufactory,FALSE,Manufacturing,,,13.5,2275,2023,679,recipe,20,plastics,6,9.2045,graphite,2,12.6876,,,,,,,,,,,,,carbon_fibre,4,0,,,,,,,,,,,,,0.0000,80.6022,2.4000,,46.0074,,0.00304,0.00912,0.0304,0.12
r_131,Hydrogen Power,power_plant,Power plant,TRUE,Power,,,8,500,126,66,recipe,0,hydrogen,32,3.8691,,,,,,,,,,,,,,,,power,1200,0.11,,,,,,,,,,,,,132.0000,123.8112,0.0000,8.0000,4.6755,-4.4867,0.00304,0.00912,0.0304,0.12
r_132,Alloy Metal Smelting,furnace,Furnace,TRUE,Alloy Metal Smelting,,,3,719,270,50,recipe,140,alloy_ore,19,1.3757,,,,,,,,,,,,,,,,alloy_ingots,30,2.2509,,,,,,,,,,,,,67.5270,26.1383,16.8000,3.0000,6.1682,15.4205,0.00304,0.00912,0.0304,0.12
r_133,Alloy Metal Electrolysis,electrolyser,Electrolyser,TRUE,Alloy Metal Smelting,,,1.5,1023,384,50,recipe,200,alloy_ore,19,1.3757,sodium_hydroxide,5,1.0394,,,,,,,,,,,,,alloy_ingots,50,2.2509,,,,,,,,,,,,,112.5450,31.3353,24.0000,1.5000,8.1320,47.5777,0.00304,0.00912,0.0304,0.12
r_134,Alloy Metal Mining,mine,Mine,TRUE,Mineral Mining,,,4,1806,273,50,recipe,30,,,,,,,,,,,,,,,,,,,alloy_ore,25,1.3757,,,,,,,,,,,,,34.3925,0.0000,3.6000,4.0000,9.5000,17.2925,0.00304,0.00912,0.0304,0.12
r_135,Fibreglass Production,factory,Industrial Goods Factory,TRUE,Manufacturing,,,10.5,3831,1437,145,recipe,20,glass,10,2.7808,plastics,3,9.2045,,,,,,,,,,,,,fibreglass,6,19.3521,,,,,,,,,,,,,116.1126,55.4215,2.4000,10.5000,29.1597,18.6314,0.00304,0.00912,0.0304,0.12
r_136,Iron Air Batteries,factory,Industrial Goods Factory,TRUE,Batteries,,,10.5,500,100,50,recipe,5,iron_ingots,21,1.2809,oxygen,2,0.275,steel,13,2.3679,pure_water,14,0.568,,,,,,,iron_battery,9,13.75,,,,,,,,,,,,,123.7500,66.1836,0.6000,10.5000,3.9520,42.5144,0.00304,0.00912,0.0304,0.12
r_137,Solid State Batteries,high_tech_manufactory,High Tech Manufactory,FALSE,Batteries,,,13.5,2518,2239,752,recipe,20,lithium_carbonate,6,13.4745,noble_gases,4,0,refined_ree,2,15.3914,alloy_ingots,4,2.2509,metallurgical_silicon,2,4.8344,,,,solid_battery,2,0,,,,,,,,,,,,,0.0000,130.3022,2.4000,,50.9352,,0.00304,0.00912,0.0304,0.12
r_138,Basic Fermentation,bio_chem_plant,,FALSE,Biofuels,,,,500,100,50,recipe,70,oil_crops,10,0,pure_water,5,0.568,,,,,,,,,,,,,ethanol,10,0,,,,,,,,,,,,,0.0000,2.8400,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_139,Celulosic Enzymatic Hydrolysis,bio_chem_plant,,FALSE,Biofuels,,,,500,100,50,recipe,70,wood,10,0,spec_microbes,2,0,pure_water,5,0.568,,,,,,,,,,ethanol,20,0,,,,,,,,,,,,,0.0000,2.8400,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_140,Transestesterification,bio_chem_plant,,FALSE,Biofuels,,,,500,100,50,recipe,70,oil_crops,10,0,methanol,5,0,,,,,,,,,,,,,fuels,10,3.3941,,,,,,,,,,,,,33.9410,0.0000,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_141,HEFA Biofuels,bio_chem_plant,,FALSE,Biofuels,,,,500,100,50,recipe,70,oil_crops,10,0,hydrogen,4,3.8691,,,,,,,,,,,,,SAF,10,0,propane,2,0,,,,,,,,,,0.0000,15.4764,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_142,Crude Distillation,petro_refinery,Petrochemical Refinery,FALSE,Refining,,,8,756,287,50,recipe,70,crude_oil,10,1.5626,,,,,,,,,,,,,,,,heavy_oil,4,0,light_oil,4,0,petro_gases,2,0,,,,,,,0.0000,15.6260,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_143,Catalytic Cracking,petro_refinery,Petrochemical Refinery,FALSE,Refining,,,8,756,287,50,recipe,70,crude_oil,10,1.5626,,,,,,,,,,,,,,,,heavy_oil,2,0,light_oil,5,0,petro_gases,3,0,,,,,,,0.0000,15.6260,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_144,Gas to Methane,petro_refinery,Petrochemical Refinery,FALSE,Refining,,,8,756,287,50,recipe,70,petro_gases,6,0,,,,,,,,,,,,,,,,methane,4,0,propane,1,0,,,,,,,,,,0.0000,0.0000,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_145,Offshore Wind Power Generation,offshore_wind_farm,Offshore Wind Farm,TRUE,Power,,,4.5,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,power,245,0.11,,,,,,,,,,,,,26.9500,0.0000,0.0000,4.5000,3.9520,18.4980,0.00304,0.00912,0.0304,0.12
r_146,Solar Power Generation,solar_farm,Solar Farm,TRUE,Power,,,3,500,100,50,recipe,0,,,,,,,,,,,,,,,,,,,power,228,0.11,,,,,,,,,,,,,25.0800,0.0000,0.0000,3.0000,3.9520,18.1280,0.00304,0.00912,0.0304,0.12
r_147,Propane Dehydrogenation,petro_refinery,Petrochemical Refinery,FALSE,Refining,,,8,756,287,50,recipe,70,propane,1,0,,,,,,,,,,,,,,,,hydrogen,1,3.8691,ethylene,1,5.9397,,,,,,,,,,9.8088,0.0000,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_148,Steam Cracking,petro_refinery,Petrochemical Refinery,FALSE,Refining,,,8,756,287,50,recipe,70,light_oil,4,0,pure_water,2,0.568,,,,,,,,,,,,,ethylene,4,5.9397,petro_gases,2,0,,,,,,,,,,23.7588,1.1360,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_149,Delayed Coking,petro_refinery,Petrochemical Refinery,FALSE,Carbon,,,8,756,287,50,recipe,70,heavy_oil,4,0,,,,,,,,,,,,,,,,pet_coke,8,4.3782,,,,,,,,,,,,,35.0256,0.0000,8.4000,,6.4357,,0.00304,0.00912,0.0304,0.12
r_150,Petroleum Needle Coke Calcination,petro_refinery,Petrochemical Refinery,TRUE,Carbon,,,8,789,300,50,recipe,240,pet_coke,15,4.3782,,,,,,,,,,,,,,,,graphite,10,12.6876,,,,,,,,,,,,,126.8760,65.6730,28.8000,8.0000,6.6546,17.7484,0.00304,0.00912,0.0304,0.12
r_151,Petroleum Needle Coke Power,power_plant,Power plant,TRUE,Power,,,8,756,287,50,recipe,0,pet_coke,10,4.3782,,,,,,,,,,,,,,,,power,720,0.11,,,,,,,,,,,,,79.2000,43.7820,0.0000,8.0000,6.4357,20.9823,0.00304,0.00912,0.0304,0.12
r_152,Alcohol to Jet SAF,chem_plant,Chemical Plant,FALSE,Chemistry,,,7,2408,903,91,recipe,70,ethanol,6,0,hydrogen,3,3.8691,,,,,,,,,,,,,SAF,6,0,pure_water,3,0.568,,,,,,,,,,1.7040,11.6073,8.4000,,18.3221,,0.00304,0.00912,0.0304,0.12
r_153,Biomass Gassification,bio_chem_plant,,FALSE,Biofuels,,,,500,100,50,recipe,70,biomass,6,2.4998,pure_water,4,0.568,,,,,,,,,,,,,fuels,4,3.3941,,,,,,,,,,,,,13.5764,17.2708,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_154,Coal Liquefaction,chem_plant,Chemical Plant,TRUE,Chemistry,,,7,2408,903,91,recipe,70,coal,18,0.5727,hydrogen,5,3.8691,,,,,,,,,,,,,fuels,85,3.3941,,,,,,,,,,,,,288.4985,29.6541,8.4000,7.0000,18.3221,225.1223,0.00304,0.00912,0.0304,0.12
r_155,Micro Algae Digestion,bio_chem_plant,,FALSE,Biofuels,,,,500,100,50,recipe,70,biomass,4,2.4998,spec_microbes,2,0,pure_water,2,0.568,,,,,,,,,,ethylene,2,5.9397,,,,,,,,,,,,,11.8794,11.1352,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_156,Medical Goods Production,high_tech_manufactory,High Tech Manufactory,FALSE,Manufacturing,,,13.5,3250,2890,970,recipe,20,plastics,10,9.2045,oxygen,4,0.275,refined_ree,2,15.3914,rubber,10,5.8216,aluminium,2,7.6177,glass,2,2.7808,medical_components,4,0,,,,,,,,,,,,,0.0000,202.9408,2.4000,,65.7248,,0.00304,0.00912,0.0304,0.12
r_157,Thermo Mechanical Pulping,timber_paper_factory,,FALSE,,,,,500,100,50,recipe,70,wood,5,0,pure_water,4,0.568,,,,,,,,,,,,,wood_pulp,5,0,,,,,,,,,,,,,0.0000,2.2720,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_158,Chemical Wood Bleaching,timber_paper_factory,,FALSE,,,,,500,100,50,recipe,20,wood,5,0,sodium_hydroxide,2,1.0394,,,,,,,,,,,,,wood_pulp,5,0,,,,,,,,,,,,,0.0000,2.0788,2.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_159,Wood Pulp Bleaching,timber_paper_factory,,FALSE,,,,,500,100,50,recipe,70,wood_pulp,5,0,chlorine,2,1.3964,,,,,,,,,,,,,paper_pulp,5,0,,,,,,,,,,,,,0.0000,2.7928,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_160,Paper Goods Production,timber_paper_factory,,FALSE,,,,,500,100,50,recipe,20,paper_pulp,5,0,,,,,,,,,,,,,,,,paper_goods,10,0,,,,,,,,,,,,,0.0000,0.0000,2.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_161,Paper Pulp Oxygen Delignification,timber_paper_factory,,FALSE,,,,,500,100,50,recipe,70,wood_pulp,5,0,oxygen,2,0.275,pure_water,2,0.568,,,,,,,,,,paper_pulp,10,0,,,,,,,,,,,,,0.0000,1.6860,8.4000,,3.9520,,0.00304,0.00912,0.0304,0.12
r_162,Wood Toy Craftsmanship,factory,Industrial Goods Factory,FALSE,,,,10.5,3831,1437,145,recipe,20,wood,2,0,,,,,,,,,,,,,,,,toys,10,0,,,,,,,,,,,,,0.0000,0.0000,2.4000,,29.1597,,0.00304,0.00912,0.0304,0.12
r_163,plastics Toy Manufacturing,factory,Industrial Goods Factory,FALSE,,,,10.5,3831,1437,145,recipe,20,plastics,2,9.2045,,,,,,,,,,,,,,,,toys,20,0,,,,,,,,,,,,,0.0000,18.4090,2.4000,,29.1597,,0.00304,0.00912,0.0304,0.12
r_164,plastics Toy Mass Production,factory,Industrial Goods Factory,FALSE,,,,10.5,3831,1437,145,recipe,20,plastics,4,9.2045,,,,,,,,,,,,,,,,toys,50,0,,,,,,,,,,,,,0.0000,36.8180,2.4000,,29.1597,,0.00304,0.00912,0.0304,0.12
r_165,Radial Axial Tire Production,factory,Industrial Goods Factory,TRUE,,,,10.5,3425,1284,130,recipe,20,rubber,16,5.8216,sulphur,12,1.4083,steel,21,2.3679,,,,,,,,,,tyres,36,6.4164,,,,,,,,,,,,,230.9904,159.7711,2.4000,10.5000,26.0741,32.2452,0.00304,0.00912,0.0304,0.12
r_166,Food Paper Packaging,consumer_goods_factory,Consumer Goods Factory,FALSE,,,,3,500,154,55,recipe,20,food,5,0,paper_products,2,0,,,,,,,,,,,,,food_products,5,0,,,,,,,,,,,,,0.0000,0.0000,2.4000,,4.5965,,0.00304,0.00912,0.0304,0.12
r_167,plastics Food Packaging,consumer_goods_factory,Consumer Goods Factory,FALSE,,,,3,500,154,55,recipe,20,food,5,0,plastics,2,9.2045,,,,,,,,,,,,,food_products,5,0,,,,,,,,,,,,,0.0000,18.4090,2.4000,,4.5965,,0.00304,0.00912,0.0304,0.12
